id_mahasiswa,nama,tgl_lahir,bidang_studi,tahun_masuk,semester,biaya_masuk,diskon,bulan_masuk,pendapatan_ortu,tahun_lulus,kategori_pendapatan
2023Z214718,Jason Barry,1997-07-05,Civil Engineering,2023,Genap,12210068,43998,Januari,9599131,2027,Menengah
2023Z206112,Jason Romero,1999-12-09,Electrical Engineering,2023,Gasal,12697407,322069,Agustus,9515403,2027,Menengah
2023Z207547,Jason Sosa,1999-11-27,Electrical Engineering,2023,Gasal,12697407,944668,Agustus,14460979,2027,Atas
2023Z217031,Donald Johnson,2002-09-15,Computer Science,2023,Genap,12435968,2211845,Januari,7770860,2027,Menengah
2023Z206593,Richard Smith,2001-06-08,Chemical Engineering,2023,Gasal,11074471,1174745,Agustus,12184038,2027,Atas
2023Z216168,Sharon Murphy,1998-01-30,Mechanical Engineering,2023,Genap,11694872,168523,Januari,18177822,2027,Atas
2023Z209598,Samuel Rosario,2000-05-12,Civil Engineering,2023,Genap,12210068,912977,Januari,19611554,2027,Atas
2023Z204369,Casey Young,2004-06-28,Civil Engineering,2023,Genap,12210068,4784118,Januari,4418940,2027,Bawah
2023Z203358,Mary Miller,2005-06-19,Electrical Engineering,2023,Genap,12697407,2180603,Januari,9995383,2027,Menengah
2023Z205681,Ms. Makayla Rodriguez,2004-07-02,Computer Science,2023,Gasal,12435968,2002262,Agustus,9135599,2027,Menengah
2023Z217943,Zachary Rivera,2002-07-10,Mechanical Engineering,2023,Genap,11694872,1605803,Januari,3252437,2027,Bawah
2023Z214493,Chelsea Valdez,1998-10-16,Computer Science,2023,Genap,12435968,3544637,Januari,19999085,2027,Atas
2023Z214859,John Baker,2005-12-11,Mechanical Engineering,2023,Genap,11694872,4632646,Januari,4889928,2027,Bawah
2023Z216919,William Smith,2003-05-15,Civil Engineering,2023,Genap,12210068,2844131,Januari,7178126,2027,Menengah
2023Z214888,Erika Villarreal,1997-11-14,Mechanical Engineering,2023,Genap,11694872,2598046,Januari,7746709,2027,Menengah
2023Z206066,Leslie Davis,2002-12-07,Electrical Engineering,2023,Gasal,12697407,73226,Agustus,2271925,2027,Bawah
2023Z207097,Emily Pena,1997-11-08,Mechanical Engineering,2023,Genap,11694872,2530878,Januari,14615631,2027,Atas
2023Z208021,Thomas Barber,2000-11-29,Computer Science,2023,Gasal,12435968,4843977,Agustus,7084622,2027,Menengah
2023Z210727,Cassidy Jackson,1998-11-03,Computer Science,2023,Genap,12435968,4282557,Januari,8498688,2027,Menengah
2023Z204517,Ethan Houston,1998-03-22,Chemical Engineering,2023,Gasal,11074471,652838,Agustus,6555073,2027,Menengah
2023Z205532,Gregory Miller,2003-06-24,Electrical Engineering,2023,Genap,12697407,3991429,Januari,16473014,2027,Atas
2023Z215802,Anna Gomez,2002-10-11,Chemical Engineering,2023,Genap,11074471,2775683,Januari,13860017,2027,Atas
2023Z208768,Jordan Garcia,2001-07-31,Electrical Engineering,2023,Gasal,12697407,1789586,Agustus,13544125,2027,Atas
2023Z213191,Jamie Lester,2003-10-19,Computer Science,2023,Genap,12435968,3414331,Januari,7270942,2027,Menengah
2023Z211291,Tammie Burns,1999-02-21,Civil Engineering,2023,Gasal,12210068,999728,Agustus,7270071,2027,Menengah
2023Z208525,Troy Contreras,2004-07-14,Mechanical Engineering,2023,Gasal,11694872,3720487,Agustus,8889476,2027,Menengah
2023Z209537,Natalie Watkins,2005-01-15,Electrical Engineering,2023,Gasal,12697407,405786,Agustus,4813830,2027,Bawah
2023Z203426,Stephanie Fox,1998-08-23,Computer Science,2023,Genap,12435968,598191,Januari,3099978,2027,Bawah
2023Z203567,Jeffrey Contreras,2004-03-22,Mechanical Engineering,2023,Gasal,11694872,2867051,Agustus,4086483,2027,Bawah
2023Z213491,Christopher Davis,2004-02-02,Chemical Engineering,2023,Gasal,11074471,4281888,Agustus,8162007,2027,Menengah
2023Z210904,Ashley Johnson,1998-12-08,Mechanical Engineering,2023,Genap,11694872,220991,Januari,8748874,2027,Menengah
2023Z209787,Richard Myers Jr.,2002-12-23,Chemical Engineering,2023,Genap,11074471,3024938,Januari,9224963,2027,Menengah
2023Z203909,Courtney Burgess,2004-01-04,Chemical Engineering,2023,Genap,11074471,4792375,Januari,8474135,2027,Menengah
2023Z211461,Christian Camacho Jr.,1997-06-25,Computer Science,2023,Genap,12435968,2222573,Januari,17631525,2027,Atas
2023Z212973,Wendy Walker,2005-12-02,Computer Science,2023,Genap,12435968,3312390,Januari,1819333,2027,Bawah
2023Z215259,Kathleen Martinez,1997-08-19,Electrical Engineering,2023,Genap,12697407,3556680,Januari,4416706,2027,Bawah
2023Z203281,Charles Gentry,1998-06-22,Electrical Engineering,2023,Genap,12697407,3239827,Januari,7324347,2027,Menengah
2023Z213111,Angela Gonzalez,1999-08-08,Mechanical Engineering,2023,Genap,11694872,2118549,Januari,3134616,2027,Bawah
2023Z212682,Daniel Williams,1997-11-28,Computer Science,2023,Genap,12435968,3230155,Januari,16017559,2027,Atas
2023Z216998,Jonathan Bennett,2005-09-06,Electrical Engineering,2023,Gasal,12697407,2975840,Agustus,8255437,2027,Menengah
2023Z211724,Matthew Price,2000-07-30,Electrical Engineering,2023,Gasal,12697407,1441493,Agustus,19451454,2027,Atas
2023Z210529,Christopher Duncan,2003-06-20,Chemical Engineering,2023,Genap,11074471,2956256,Januari,9026055,2027,Menengah
2023Z216686,Amanda Wilson,2004-03-30,Chemical Engineering,2023,Genap,11074471,4196049,Januari,9147092,2027,Menengah
2023Z208964,Devin Johnston,2001-10-20,Civil Engineering,2023,Genap,12210068,4922130,Januari,17739417,2027,Atas
2023Z216863,Andrea Foster,1999-07-11,Electrical Engineering,2023,Gasal,12697407,4764544,Agustus,1161879,2027,Bawah
2023Z217588,Priscilla Hardy,2004-08-12,Electrical Engineering,2023,Gasal,12697407,2739957,Agustus,12641766,2027,Atas
2023Z217954,Arthur Roberts,2002-09-25,Chemical Engineering,2023,Gasal,11074471,3636329,Agustus,9337392,2027,Menengah
2023Z215927,Mark Marquez,1998-03-13,Civil Engineering,2023,Gasal,12210068,258706,Agustus,16514735,2027,Atas
2023Z205268,David Yates,1998-08-18,Mechanical Engineering,2023,Genap,11694872,2703941,Januari,7786924,2027,Menengah
2023Z212038,Christopher Freeman,2004-07-05,Chemical Engineering,2023,Genap,11074471,4180697,Januari,3334676,2027,Bawah
2023Z204715,Amber Watson,2003-07-24,Civil Engineering,2023,Gasal,12210068,2999431,Agustus,9449008,2027,Menengah
2023Z215460,Brandon Ortiz,2001-06-19,Electrical Engineering,2023,Genap,12697407,4967970,Januari,7776214,2027,Menengah
2023Z217666,Kendra Ward DDS,2003-10-13,Civil Engineering,2023,Genap,12210068,127743,Januari,7582665,2027,Menengah
2023Z206373,Gregory Marks,2001-07-06,Mechanical Engineering,2023,Genap,11694872,2403648,Januari,7644882,2027,Menengah
2023Z216782,Jennifer Harris,2003-05-11,Mechanical Engineering,2023,Gasal,11694872,4881721,Agustus,7985469,2027,Menengah
2023Z209845,Tracy Winters,1998-09-11,Electrical Engineering,2023,Genap,12697407,2283157,Januari,9801543,2027,Menengah
2023Z210014,Tina Williams,2005-06-08,Chemical Engineering,2023,Genap,11074471,64180,Januari,14630037,2027,Atas
2023Z205920,Henry Valdez,2003-08-18,Chemical Engineering,2023,Gasal,11074471,4380490,Agustus,9777085,2027,Menengah
2023Z211383,Shannon Graham,2005-11-13,Mechanical Engineering,2023,Gasal,11694872,4308279,Agustus,7442384,2027,Menengah
2023Z209694,Timothy Barrett,2005-01-09,Chemical Engineering,2023,Genap,11074471,3130302,Januari,6389854,2027,Menengah
2023Z206121,Julia Green,2001-08-14,Computer Science,2023,Genap,12435968,368065,Januari,7082144,2027,Menengah
2023Z217521,Alex Reese,2006-01-06,Computer Science,2023,Genap,12435968,1237665,Januari,7250142,2027,Menengah
2023Z206298,Brittany Moore,2005-02-26,Chemical Engineering,2023,Gasal,11074471,2662113,Agustus,6937811,2027,Menengah
2023Z203169,Brian Wallace,2001-08-05,Electrical Engineering,2023,Genap,12697407,2116506,Januari,6049437,2027,Menengah
2023Z214000,Elizabeth Carr,1999-02-05,Mechanical Engineering,2023,Genap,11694872,4232389,Januari,9927783,2027,Menengah
2023Z214276,Emily Bailey,2005-03-26,Civil Engineering,2023,Gasal,12210068,3788639,Agustus,19410329,2027,Atas
2023Z207465,Joe Miller,2000-11-18,Chemical Engineering,2023,Gasal,11074471,508916,Agustus,15657252,2027,Atas
2023Z217170,Diana Dawson,1997-07-07,Electrical Engineering,2023,Genap,12697407,4149774,Januari,14457923,2027,Atas
2023Z207982,Whitney Baxter,2005-10-21,Chemical Engineering,2023,Genap,11074471,732184,Januari,7394899,2027,Menengah
2023Z212249,Garrett Klein,1997-09-15,Electrical Engineering,2023,Genap,12697407,4151819,Januari,9495007,2027,Menengah
2023Z215850,Megan Young,2001-04-28,Computer Science,2023,Genap,12435968,1032568,Januari,1612140,2027,Bawah
2023Z209979,Lauren Lee,2000-11-14,Mechanical Engineering,2023,Genap,11694872,1790549,Januari,9690735,2027,Menengah
2023Z204748,Sandra Manning,2002-08-31,Chemical Engineering,2023,Genap,11074471,3656921,Januari,9611853,2027,Menengah
2023Z210376,Christine Rice,2006-03-30,Electrical Engineering,2023,Genap,12697407,3414833,Januari,7747281,2027,Menengah
2023Z211373,Heather Rodriguez,2001-10-15,Computer Science,2023,Genap,12435968,184588,Januari,4285955,2027,Bawah
2023Z213250,Nicole Allen,2001-06-04,Chemical Engineering,2023,Genap,11074471,3284222,Januari,9505601,2027,Menengah
2023Z214104,Raymond Patterson,2002-04-13,Mechanical Engineering,2023,Gasal,11694872,1036429,Agustus,8498098,2027,Menengah
2023Z206648,Jennifer Turner,1998-10-16,Chemical Engineering,2023,Genap,11074471,2290465,Januari,19560111,2027,Atas
2023Z217952,Timothy Bennett,2005-07-27,Chemical Engineering,2023,Gasal,11074471,2899948,Agustus,9586035,2027,Menengah
2023Z215023,Brian Hughes,2004-07-08,Civil Engineering,2023,Gasal,12210068,1244037,Agustus,7949416,2027,Menengah
2023Z215215,Jonathan Foster,1998-03-11,Mechanical Engineering,2023,Gasal,11694872,2018515,Agustus,3328533,2027,Bawah
2023Z204767,Kelly Lynch,2002-05-17,Civil Engineering,2023,Gasal,12210068,1754036,Agustus,6675832,2027,Menengah
2023Z211049,Cynthia Martinez,2001-10-30,Civil Engineering,2023,Genap,12210068,4920859,Januari,7374181,2027,Menengah
2023Z211344,Danielle Gonzales,2005-06-10,Electrical Engineering,2023,Genap,12697407,368897,Januari,18544998,2027,Atas
2023Z215018,Susan White,2001-09-09,Civil Engineering,2023,Gasal,12210068,3595063,Agustus,7655601,2027,Menengah
2023Z213298,Michelle Mckinney,2006-02-18,Mechanical Engineering,2023,Genap,11694872,4172405,Januari,3542260,2027,Bawah
2023Z203151,Steven Leonard,2000-10-04,Chemical Engineering,2023,Genap,11074471,2512998,Januari,19741135,2027,Atas
2023Z210108,Morgan Ryan,2001-11-13,Computer Science,2023,Gasal,12435968,3665210,Agustus,3783069,2027,Bawah
2023Z216708,Taylor Kirk,2003-02-15,Mechanical Engineering,2023,Gasal,11694872,4908011,Agustus,8003648,2027,Menengah
2023Z216212,Aaron Howell,1997-10-12,Mechanical Engineering,2023,Genap,11694872,60221,Januari,6836668,2027,Menengah
2023Z205190,Jean Alexander,2003-03-17,Civil Engineering,2023,Gasal,12210068,1070334,Agustus,7710781,2027,Menengah
2023Z212939,Sean Wilson,2002-09-03,Computer Science,2023,Gasal,12435968,4754870,Agustus,8797877,2027,Menengah
2023Z208613,Deanna Gonzalez,2004-01-22,Mechanical Engineering,2023,Gasal,11694872,4198458,Agustus,14521192,2027,Atas
2023Z204689,Rebecca White,2000-11-20,Mechanical Engineering,2023,Genap,11694872,608886,Januari,17860912,2027,Atas
2023Z215408,Jacob Gutierrez,1998-02-12,Civil Engineering,2023,Gasal,12210068,1895124,Agustus,12807716,2027,Atas
2023Z213656,Kelsey Taylor,2003-03-18,Computer Science,2023,Genap,12435968,4766480,Januari,14561197,2027,Atas
2023Z210269,Jack Peterson,2003-02-05,Electrical Engineering,2023,Genap,12697407,4263315,Januari,13298838,2027,Atas
2023Z206014,Michele Beck,1997-07-20,Civil Engineering,2023,Genap,12210068,1479122,Januari,6604211,2027,Menengah
2023Z207123,Donna Hurst,2000-11-10,Electrical Engineering,2023,Genap,12697407,3142262,Januari,14887655,2027,Atas
2023Z207650,Maria Hopkins,2002-04-18,Electrical Engineering,2023,Genap,12697407,4320738,Januari,7337155,2027,Menengah
2023Z206015,Robert Roberson,1998-05-15,Chemical Engineering,2023,Genap,11074471,3462089,Januari,18435004,2027,Atas
2023Z214882,Kevin Fowler,2003-02-22,Chemical Engineering,2023,Gasal,11074471,1262656,Agustus,11711910,2027,Atas
2023Z205806,Stephanie Hayden,2005-10-11,Computer Science,2023,Genap,12435968,4811076,Januari,6310635,2027,Menengah
2023Z212951,Anna Arnold,2006-04-14,Computer Science,2023,Gasal,12435968,3968542,Agustus,6048327,2027,Menengah
2023Z205185,Ryan Jordan,2003-03-08,Civil Engineering,2023,Genap,12210068,1341580,Januari,8854437,2027,Menengah
2023Z210052,Michael Rivera,1999-01-16,Computer Science,2023,Genap,12435968,3208866,Januari,7557978,2027,Menengah
2023Z215609,Jamie Green,1999-12-02,Mechanical Engineering,2023,Genap,11694872,2519566,Januari,8457696,2027,Menengah
2023Z203249,Amanda Watts,2004-10-23,Chemical Engineering,2023,Gasal,11074471,1721177,Agustus,8622761,2027,Menengah
2023Z211789,Kenneth Bailey,2005-03-11,Electrical Engineering,2023,Gasal,12697407,4700425,Agustus,15373660,2027,Atas
2023Z203818,Destiny Ballard,1998-02-19,Computer Science,2023,Gasal,12435968,3181677,Agustus,2598973,2027,Bawah
2023Z204329,Brandy Pruitt,2002-03-06,Mechanical Engineering,2023,Gasal,11694872,1283141,Agustus,2821804,2027,Bawah
2023Z215071,Gregory Sanders,2000-07-04,Mechanical Engineering,2023,Gasal,11694872,3835757,Agustus,8919483,2027,Menengah
2023Z210146,Sean Pierce,2000-02-12,Electrical Engineering,2023,Genap,12697407,4044734,Januari,4238047,2027,Bawah
2023Z212028,Matthew Lee,1999-02-18,Chemical Engineering,2023,Gasal,11074471,2769673,Agustus,9450405,2027,Menengah
2023Z214931,Linda Norton,2002-04-26,Electrical Engineering,2023,Genap,12697407,497135,Januari,3764723,2027,Bawah
2023Z211098,Morgan Cox,1999-10-16,Civil Engineering,2023,Genap,12210068,3829909,Januari,8716701,2027,Menengah
2023Z203873,Brian Hughes,1998-08-17,Computer Science,2023,Genap,12435968,570132,Januari,18349191,2027,Atas
2023Z213070,Tiffany Patel,2002-07-09,Mechanical Engineering,2023,Genap,11694872,4073357,Januari,9430673,2027,Menengah
2023Z205499,Ashley Baker,2005-03-21,Mechanical Engineering,2023,Genap,11694872,2028563,Januari,15831349,2027,Atas
2023Z209833,John Reynolds,2002-04-06,Chemical Engineering,2023,Genap,11074471,2421290,Januari,4448297,2027,Bawah
2023Z213505,Paul Chambers,1999-04-28,Civil Engineering,2023,Genap,12210068,3515990,Januari,1554375,2027,Bawah
2023Z206805,Michelle Dennis,2002-11-02,Chemical Engineering,2023,Gasal,11074471,4671521,Agustus,16186533,2027,Atas
2023Z209959,Garrett Zuniga,2004-05-01,Chemical Engineering,2023,Gasal,11074471,1380789,Agustus,4719511,2027,Bawah
2023Z217942,Brandy Richmond,1999-12-13,Computer Science,2023,Gasal,12435968,1211424,Agustus,8569243,2027,Menengah
2023Z203354,Mckenzie Pollard PhD,2000-05-24,Mechanical Engineering,2023,Genap,11694872,3080722,Januari,6054415,2027,Menengah
2023Z209424,Cheryl Gordon,1999-07-14,Electrical Engineering,2023,Gasal,12697407,4857923,Agustus,8404921,2027,Menengah
2023Z206388,Mary Miller,1999-06-28,Mechanical Engineering,2023,Gasal,11694872,2996212,Agustus,6884116,2027,Menengah
2023Z217443,Holly Levy,2004-02-11,Electrical Engineering,2023,Genap,12697407,651402,Januari,3866909,2027,Bawah
2023Z206997,Rebecca Hamilton,2002-08-17,Civil Engineering,2023,Genap,12210068,2397286,Januari,9535840,2027,Menengah
2023Z205349,Kristy Hayes,2004-01-22,Civil Engineering,2023,Genap,12210068,4395132,Januari,9802128,2027,Menengah
2023Z208100,Craig Terry,2001-08-22,Computer Science,2023,Gasal,12435968,779372,Agustus,18394389,2027,Atas
2023Z210493,Matthew Nielsen DDS,2001-01-16,Electrical Engineering,2023,Gasal,12697407,4709218,Agustus,1874175,2027,Bawah
2023Z215888,Danny Garcia,2003-07-16,Chemical Engineering,2023,Gasal,11074471,4323892,Agustus,8616994,2027,Menengah
2023Z213303,Jacob Browning,1999-07-11,Electrical Engineering,2023,Gasal,12697407,3112353,Agustus,1670453,2027,Bawah
2023Z213067,Ashley Coleman,2004-08-11,Computer Science,2023,Genap,12435968,2107005,Januari,9811797,2027,Menengah
2023Z211066,Sean Salas,2001-07-05,Computer Science,2023,Genap,12435968,209998,Januari,8556704,2027,Menengah
2023Z217460,Alexander Massey,2005-03-20,Computer Science,2023,Genap,12435968,2358489,Januari,18686885,2027,Atas
2023Z203915,Adrienne Berry,1998-10-13,Civil Engineering,2023,Genap,12210068,4750320,Januari,7793287,2027,Menengah
2023Z213237,Jonathan Thompson,2006-03-19,Mechanical Engineering,2023,Gasal,11694872,963029,Agustus,19206505,2027,Atas
2023Z216157,Miss Angela Hernandez,2004-03-09,Computer Science,2023,Genap,12435968,3303478,Januari,6004576,2027,Menengah
2023Z217131,Jerry Marshall,1999-04-13,Chemical Engineering,2023,Genap,11074471,2143484,Januari,9434491,2027,Menengah
2023Z203395,Dawn Martinez,2004-10-06,Computer Science,2023,Gasal,12435968,3272161,Agustus,7988336,2027,Menengah
2023Z205928,Brad Brown,2001-08-22,Computer Science,2023,Gasal,12435968,72172,Agustus,16472664,2027,Atas
2023Z208145,Aaron Colon,1998-02-28,Computer Science,2023,Genap,12435968,2515532,Januari,7443099,2027,Menengah
2023Z215822,Anne Johnson,2000-05-17,Civil Engineering,2023,Genap,12210068,4113573,Januari,13182039,2027,Atas
2023Z206617,Monica Warner,2006-03-29,Chemical Engineering,2023,Gasal,11074471,1998747,Agustus,4417282,2027,Bawah
2023Z215168,Christina Kane,1998-10-23,Electrical Engineering,2023,Genap,12697407,692060,Januari,2378507,2027,Bawah
2023Z204770,Allen Johnson,1998-02-23,Electrical Engineering,2023,Gasal,12697407,2700000,Agustus,2374071,2027,Bawah
2023Z209988,Amy Huber,2004-11-07,Mechanical Engineering,2023,Genap,11694872,1308630,Januari,19309688,2027,Atas
2023Z204198,Christopher Johnson,1998-08-05,Mechanical Engineering,2023,Gasal,11694872,2423182,Agustus,1878717,2027,Bawah
2023Z210773,Laurie Smith,1999-08-27,Mechanical Engineering,2023,Genap,11694872,1587806,Januari,15307672,2027,Atas
2023Z209028,Cynthia Bean,2000-03-26,Chemical Engineering,2023,Genap,11074471,189536,Januari,8943264,2027,Menengah
2023Z217615,Andrew Ewing,2002-08-29,Computer Science,2023,Genap,12435968,1373746,Januari,9708715,2027,Menengah
2023Z212995,Cynthia Porter,2004-01-22,Chemical Engineering,2023,Gasal,11074471,2425031,Agustus,6657388,2027,Menengah
2023Z210517,Rebecca Robinson,2003-01-31,Mechanical Engineering,2023,Genap,11694872,3147217,Januari,4892072,2027,Bawah
2023Z206775,Joshua Barnes,2001-07-26,Computer Science,2023,Genap,12435968,1279242,Januari,8285540,2027,Menengah
2023Z215535,Bobby Dominguez MD,2000-01-12,Computer Science,2023,Genap,12435968,240426,Januari,2246981,2027,Bawah
2023Z211115,Jeffrey Trevino,2005-04-08,Chemical Engineering,2023,Genap,11074471,1280815,Januari,6154816,2027,Menengah
2023Z209282,Lauren Roberson,2000-03-08,Chemical Engineering,2023,Genap,11074471,4923499,Januari,15874408,2027,Atas
2023Z203112,Lori Jackson,2000-10-11,Chemical Engineering,2023,Gasal,11074471,854007,Agustus,9373000,2027,Menengah
2023Z207011,Timothy Smith,1998-09-23,Computer Science,2023,Gasal,12435968,490962,Agustus,7201590,2027,Menengah
2023Z214645,Samantha Murphy,1998-10-08,Computer Science,2023,Gasal,12435968,4878341,Agustus,3634122,2027,Bawah
2023Z207004,Kimberly Barron,1998-10-11,Computer Science,2023,Genap,12435968,1743389,Januari,12032267,2027,Atas
2023Z210582,Barbara Meyer,2001-05-23,Chemical Engineering,2023,Genap,11074471,4777990,Januari,12772110,2027,Atas
2023Z204651,Lisa Williams,2001-03-26,Computer Science,2023,Gasal,12435968,103301,Agustus,13736757,2027,Atas
2023Z211100,Thomas Tucker,1998-06-25,Civil Engineering,2023,Genap,12210068,2549244,Januari,6894938,2027,Menengah
2023Z211188,Kathryn Bailey,2001-06-05,Civil Engineering,2023,Gasal,12210068,2270809,Agustus,4468429,2027,Bawah
2023Z209283,Don Cole,2004-05-06,Computer Science,2023,Genap,12435968,1386297,Januari,16298685,2027,Atas
2023Z207245,Richard Woods,2002-02-25,Chemical Engineering,2023,Genap,11074471,4291757,Januari,3978009,2027,Bawah
2023Z212535,Anthony Sanchez,2004-10-01,Mechanical Engineering,2023,Gasal,11694872,1396992,Agustus,12890773,2027,Atas
2023Z204248,Lisa Bradley,2000-01-30,Computer Science,2023,Genap,12435968,4020356,Januari,18016628,2027,Atas
2023Z216957,Roy Mooney,2004-07-04,Electrical Engineering,2023,Genap,12697407,2982567,Januari,1395730,2027,Bawah
2023Z214606,Shane Turner,1997-10-16,Chemical Engineering,2023,Gasal,11074471,3841393,Agustus,14538471,2027,Atas
2023Z204985,Nancy Lopez,1998-05-20,Computer Science,2023,Genap,12435968,1097455,Januari,1463441,2027,Bawah
2023Z212813,Karen Elliott,2003-04-02,Civil Engineering,2023,Gasal,12210068,588961,Agustus,19136406,2027,Atas
2023Z210766,Kelly Nelson,2002-03-10,Mechanical Engineering,2023,Gasal,11694872,2905747,Agustus,7401909,2027,Menengah
2023Z212020,Robert Arroyo,2001-05-25,Civil Engineering,2023,Gasal,12210068,2724349,Agustus,2637642,2027,Bawah
2023Z213364,Timothy Ryan,2000-11-17,Computer Science,2023,Gasal,12435968,4407273,Agustus,1893461,2027,Bawah
2023Z217824,Marie Smith,1998-12-18,Electrical Engineering,2023,Genap,12697407,4838494,Januari,7320389,2027,Menengah
2023Z204612,David Harris,2004-04-13,Mechanical Engineering,2023,Genap,11694872,1553533,Januari,3269432,2027,Bawah
2023Z203328,Steven Turner,1998-04-18,Electrical Engineering,2023,Gasal,12697407,1108993,Agustus,6606480,2027,Menengah
2023Z212244,Jack Collins,2005-03-17,Civil Engineering,2023,Gasal,12210068,3184219,Agustus,4284267,2027,Bawah
2023Z204036,Mark Davidson,1999-12-05,Chemical Engineering,2023,Genap,11074471,2208079,Januari,8743556,2027,Menengah
2023Z215558,Tammy Carpenter,1997-08-09,Electrical Engineering,2023,Genap,12697407,785342,Januari,8994326,2027,Menengah
2023Z210110,John Franklin,2004-11-27,Mechanical Engineering,2023,Gasal,11694872,4284063,Agustus,3541622,2027,Bawah
2023Z207070,Tonya Thompson,2002-10-22,Electrical Engineering,2023,Gasal,12697407,3828574,Agustus,9521775,2027,Menengah
2023Z214989,Miss Julie Howe,2000-01-27,Computer Science,2023,Genap,12435968,2232629,Januari,9326561,2027,Menengah
2023Z209956,Donald Lee,2000-07-16,Mechanical Engineering,2023,Genap,11694872,4574765,Januari,9906794,2027,Menengah
2023Z217017,Patricia Nelson,1998-08-27,Electrical Engineering,2023,Genap,12697407,432096,Januari,4213828,2027,Bawah
2023Z211684,Julie Eaton,2005-05-21,Chemical Engineering,2023,Genap,11074471,3087292,Januari,6265268,2027,Menengah
2023Z216953,George Goodwin,2003-01-13,Electrical Engineering,2023,Gasal,12697407,1420275,Agustus,9461163,2027,Menengah
2023Z203812,Jeremy Clark,2001-11-14,Computer Science,2023,Genap,12435968,626889,Januari,6570115,2027,Menengah
2023Z207966,Lucas Mccormick,2002-12-29,Mechanical Engineering,2023,Genap,11694872,2102553,Januari,8766957,2027,Menengah
2023Z205352,Brittany Carpenter,2006-02-02,Mechanical Engineering,2023,Gasal,11694872,3487212,Agustus,18670889,2027,Atas
2023Z207456,Heather Merritt,2001-11-23,Chemical Engineering,2023,Gasal,11074471,2216927,Agustus,12433819,2027,Atas
2023Z214168,Carolyn Allen,2004-11-29,Electrical Engineering,2023,Gasal,12697407,4342601,Agustus,12760306,2027,Atas
2023Z208170,Sabrina Taylor,1997-08-14,Civil Engineering,2023,Genap,12210068,818518,Januari,6506554,2027,Menengah
2023Z205096,Carl Rodriguez,2000-05-14,Mechanical Engineering,2023,Gasal,11694872,4296140,Agustus,2291421,2027,Bawah
2023Z210104,Jerry James,2003-02-02,Civil Engineering,2023,Genap,12210068,127429,Januari,12316714,2027,Atas
2023Z211050,Susan Jones,2000-11-04,Computer Science,2023,Genap,12435968,1815316,Januari,3488854,2027,Bawah
2023Z210650,Alan Green,2004-05-14,Civil Engineering,2023,Genap,12210068,390255,Januari,8571501,2027,Menengah
2023Z206326,Tiffany Thompson,2001-09-05,Chemical Engineering,2023,Genap,11074471,1381671,Januari,7629160,2027,Menengah
2023Z217717,Robert Anderson,1999-11-16,Mechanical Engineering,2023,Gasal,11694872,1078994,Agustus,6893368,2027,Menengah
2023Z217811,Bethany Hernandez,2004-01-02,Chemical Engineering,2023,Genap,11074471,2926638,Januari,2773935,2027,Bawah
2023Z215849,Donald Rice,2002-03-13,Civil Engineering,2023,Genap,12210068,129145,Januari,12444998,2027,Atas
2023Z206609,Carrie Gonzalez,1998-01-19,Chemical Engineering,2023,Gasal,11074471,1710559,Agustus,11697646,2027,Atas
2023Z211726,Robin Gamble,2003-04-03,Mechanical Engineering,2023,Genap,11694872,2099936,Januari,6905681,2027,Menengah
2023Z208175,Michael Hernandez,2000-12-09,Chemical Engineering,2023,Genap,11074471,3330568,Januari,14930602,2027,Atas
2023Z217523,Joshua Villanueva,2000-02-25,Electrical Engineering,2023,Gasal,12697407,1270945,Agustus,7422397,2027,Menengah
2023Z214586,Jeffrey Carson,2000-01-22,Mechanical Engineering,2023,Genap,11694872,2395698,Januari,17717085,2027,Atas
2023Z211197,Zachary Moore,1997-06-08,Chemical Engineering,2023,Genap,11074471,4451418,Januari,3127719,2027,Bawah
2023Z209189,Matthew Schmidt,2003-05-02,Chemical Engineering,2023,Gasal,11074471,211986,Agustus,14416964,2027,Atas
2023Z216318,Mary Newman,2005-12-08,Computer Science,2023,Genap,12435968,301809,Januari,3601491,2027,Bawah
2023Z208810,Jamie Jackson,1997-08-05,Computer Science,2023,Gasal,12435968,1797753,Agustus,15067801,2027,Atas
2023Z207297,Matthew Watkins,2004-12-31,Electrical Engineering,2023,Gasal,12697407,1016154,Agustus,8759966,2027,Menengah
2023Z209339,Samantha Torres,1998-08-14,Chemical Engineering,2023,Gasal,11074471,4182388,Agustus,3248881,2027,Bawah
2023Z215456,Karen Russo,2004-04-03,Chemical Engineering,2023,Gasal,11074471,4861741,Agustus,9042309,2027,Menengah
2023Z214307,Emily Mcdonald,1998-09-18,Chemical Engineering,2023,Genap,11074471,3521338,Januari,9719469,2027,Menengah
2023Z213674,Gabrielle Carr,1998-05-11,Electrical Engineering,2023,Genap,12697407,2450260,Januari,8659547,2027,Menengah
2023Z204494,Jamie Navarro,1999-03-21,Chemical Engineering,2023,Gasal,11074471,1170627,Agustus,4945243,2027,Bawah
2023Z213784,Laura Barnett,1998-05-28,Computer Science,2023,Gasal,12435968,1792068,Agustus,2101168,2027,Bawah
2023Z212897,Donna Clark,1998-02-04,Chemical Engineering,2023,Genap,11074471,3027448,Januari,7161499,2027,Menengah
2023Z208565,Ashley Murphy,2001-09-04,Mechanical Engineering,2023,Gasal,11694872,4495789,Agustus,1579240,2027,Bawah
